"","IDN","ISBN","year","author","language","title","uniform.title","publisher","country"
"4534","990012279930603392","9788089210350","2007","Brezina, Thomas","cze","Matika a ďalšie pohromy","fail","Bratislava","XA-CZ"
"4535","990012580990603392","9616470760","2006","Haas, Wolf","slv","Matilda","<<Der>> Knochenmann","Ljubljana","XA-SI"
"4536","990038166520603392","fail","1971","Neumann, Robert","fin","Matkalla rakastetun kanssa","Oktoberreise mit einer Geliebten","Jyväskylä","XA-FI"
"4537","990012962000603392","953206107X","2003","SacherMasoch, Leopold ","scr","Matrena","Matrena","Zagreb","XA-HR"
"4538","990004889580603392","3546002067","2001","Findley, Timothy","ger","Mauberleys Ende","Famous last words","München","XA-DE"
"4539","990014116100603392","9788854500952","2007","Brod, Max","ita","Max Brod - Franz Kafka. Un altro scrivere","Max Brod - Franz Kafka. Eine Freundschaft. Briefwechsel","Vicenza","XA-IT"
"4540","990017586640603392","9783933575388","2008","Busch, Wilhelm","yid","Max und Moritz auf jiddisch","Max und Moritz","Nidderau","XA-DE"
"4541","990015637140603392","1847245803","2008","Kehlmann, Daniel","eng","Me and Kaminski","Ich und Kaminski","London","XA-GB"
"4542","990011555300603392","1847240453","2007","Kehlmann, Daniel","eng","Measuring the world","<<Die>> Vermessung der Welt","London","XA-GB"
"4543","990015509720603392","344254551X","2003","Gaddis, William","ger","Das mechanische Klavier","Agapē agape","München","XA-DE"
"4544","990014116220603392","9789722337151","2007","Kehlmann, Daniel","por","A medida do mundo","<<Die>> Vermessung der Welt","Lisboa","XA-PT"
"4545","990014869970603392","9788535910957","2007","Kehlmann, Daniel","por","A medida do mundo","<<Die>> Vermessung der Welt","São Paulo","XD-BR"
"4546","990004756400603392","8449500303","1994","Kafka, Franz","spa","Meditaciones","fail","Madrid","XA-ES"
"4547","990012057590603392","8085938901","2005","Kafka, Franz","eng","Meditation","Betrachtung","Prague","XA-CZ"
"4548","990036937060603392","9789606000294","2008","Zweig, Stefan","gre","Oi megales stigmes tēs anthrōpotētas","Sternstunden der Menschheit <griech., neugriech.>","Athēna","XA-GR"
"4549","990009254100603392","3928788558","2006","Burg, Josef","ger","Mein Czernowitz","fail","Winsen (Luhe)","XA-DE"
"4550","990007915800603392","3203820129","2005","Singer, Peter","ger","Mein Großvater","Pushing time away","Hamburg","XA-DE"
"4551","990008361280603392","3250600857","2005","Schmitt, ÉricEmmanuel","ger","Mein Leben mit Mozart","Ma vie avec Mozart","Zürich","XA-CH"
"4552","990005407710603392","3803124492","2002","Tabori, George","ger","Meine Kämpfe","fail","Berlin","XA-DE"
"4553","990014097920603392","3821847468","2005","Kapuściński, Ryszard","ger","Meine Reisen mit Herodot","Podróże z Herodotem","Frankfurt am Main","XA-DE"
"4554","990036964930603392","5415018328","2005","Treiber, Jutta","lit","Mėlynas ežeras šiandien žalias","<<Der>> blaue See ist heute grün","Vilnius","XA-LT"
"4555","990008082050603392","2879293715","2003","Rezzori, Gregor ","fre","Mémoires d'un antisémite","Memoiren eines Antisemiten","[Paris]","XA-FR"
"4556","990012969390603392","1590172469","2008","Rezzori, Gregor ","eng","Memoirs of an anti-semite","Memoiren eines Antisemiten","New York, NY","XD-US"
"4557","990006706360603392","0735818452","2003","Lachner, Dorothea","eng","Meredith and her magical book of spells","Hexenschule für Merrilu","New York, NY [u.a.]","XD-US"
"4558","990005399230603392","0735811903","2000","Lachner, Dorothea","eng","Meredith's mixed-up magic","Zauberspuk bei Merrilu","New York [u.a.]","XA-GB"
"4559","990014047800603392","9992886595","2002","P'anǰikije, Dali","geo","Mesame t'auba","fail","T'bilisi","XB-GE"
"4560","990008158520603392","3858692905","2005","Anjel, Memo","ger","Das meschuggene Jahr","Mesa de judíos","Zürich","XA-CH"
"4561","990014423250603392","9788025304648","2007","Brezina, Thomas","cze","Město přízraků","Wenn der graue Nebel kommt","Praha","XA-CZ"
"4562","990049799520603392","9788496521643","2007","Kehlmann, Daniel","cat","El mesurament del món","<<Die>> Vermessung der Welt","Barcelona","XA-ES"
"4563","990013150880603392","9023420586","2006","Geiger, Arno","dut","Met ons gaat het goed","Es geht uns gut","Amsterdam","XA-NL"
"4564","990007485330603392","9728632924","2003","Kafka, Franz","por","A metamorfose","<<Die>> Verwandlung","Vila Nova de Famalicão","XA-PT"
"4565","990037885920603392","9788497953733","2008","Kafka, Franz","cat","La metamorfosi","<<Die>> Verwandlung","Valencia","XA-ES"
"4566","990007854940603392","8466401040","2001","Kafka, Franz","cat","La metamorfosi","Die Verwandlung","Barcelona","XA-ES"
"4567","990012245590603392","9783898962803","2007","Roggeman, Willem M.","ger","Die Metamorphosen des Dichters","fail","Oberhausen","XA-DE"
"4568","990005242840603392","1843910144","2002","Kafka, Franz","eng","Metamorphosis and other stories","fail","London","XA-GB"
"4569","990015637160603392","9780143105244","2008","Kafka, Franz","eng","Metamorphosis and other stories","fail","London","XA-GB"
"4570","990011144940603392","014118812X","2007","Kafka, Franz","eng","Metamorphosis and other stories","<<Die>> Verwandlung","London [u.a.]","XA-GB"
"4571","990008188790603392","1843914093","2005","Kafka, Franz","eng","Metamorphosis and other stories","fail","London","XA-GB"
"4572","990008510080603392","0141023457","2006","Kafka, Franz","eng","Metamorphosis","<<Die>> Verwandlung","London","XA-GB"
"4573","990011543840603392","9021470306","2006","Kehlmann, Daniel","dut","Het meten van de wereld","<<Die>> Vermessung der Welt","Amsterdam","XA-NL"
"4574","990008327830603392","2916010009","2005","Gstrein, Norbert","fre","Le métier de tuer","<<Das>> Handwerk des Tötens","Paris","XA-FR"
"4575","990014047820603392","9548806592","2005","Mall, Sepp","bul","Meždu dve dichanija","fail","[Sofija]","XA-BG"
"4576","990007998460603392","9639338109","2001","Bohatta, Ida","hun","Mi Atyánk ...","Vater unser","Budapest","XA-HU"
"4577","990010684210603392","8498290007","2005","Messner, Reinhold","spa","Mi vida al límite","Mein Leben am Limit","Madrid","XA-ES"
"4578","990015508470603392","9789188858399","2007","Jelinek, Elfriede","swe","Michael","Michael","[Stockholm]","XA-SE"
"4579","990017615450603392","5367002021","2006","Jelinek, Elfriede","rus","Michaėl'","Michael","Sankt-Peterburg","XA-RU"
"4580","990017264560603392","8845914127","1998","SacherMasoch, Wanda ","ita","Le mie confessioni","Meine Lebensbeichte","Milano","XA-IT"
"4581","990014052580603392","8420660817","2006","Handke, Peter","spa","El miedo del portero al penalty","Die Angst des Tormanns beim Elfmeter","Madrid","XA-ES"
"4582","990051028270603392","9511164880","2000","Kafka, Franz","fin","Mies joka katosi","<<Der>> Verschollene","Helsingissä","XA-FI"
"4583","990006865560603392","8988879562","2002","Köhlmeier, Michael","kor","Mihael K'oelmaiŏ ŭi Kŭrisŭ Roma sinhwa","<<Die>> besten Sagen des klassischen Altertums","Sŏul","XB-KR"
"4584","9959085495503338","9068014781","1998","Handke, Peter","dut","Mijn jaar in de Niemandsbaai","Mein Jahr in der Niemandsbucht","Baarn","XA-NL"
"4585","990008627500603392","9654074893","2004","Rilke, Rainer Maria","heb","Miḵtāvîm el mešôrēr ṣāʿîr","Briefe an einen jungen Dichter","Yerûšālayim","XB-IL"
"4586","9957940977003338","fail","1929","Kažotić, Marko","hrv","Miljenko i Dobrila","Milienco e Dobrilla","Split","XA-YUCS"
"4587","990017264370603392","fail","2007","Roth, Joseph","ita","La milleduesima notte","<<Die>> Geschichte der 1002. Nacht","Milano","XA-IT"
"4588","990014415160603392","9788086603452","2006","Fried, Erich","cze","Milostné básně","Liebesgedichte","Praha","XA-CZ"
"4589","990038167050603392","fail","1957","Walewska, Mathilde","dan","Min vidunderlige mor","Meine schöne Mama","København","XA-DK"
"4590","990008429180603392","9549835448","2005","Kofler, Gerhard","bul","Minavam ottuk","fail","Sofija","XA-BG"
"4591","990007768840603392","9150215019","2003","Nöstlinger, Christine","swe","Mini är inte rädd av sig","Mini ist kein Angsthase","Stockholm","XA-SE"
"4592","990007578520603392","915021473X","2002","Nöstlinger, Christine","swe","Mini drar söderut","Mini fährt ans Meer","Stockholm","XA-SE"
"4593","990007578540603392","9150214241","2001","Nöstlinger, Christine","swe","Mini får kärleksbrev","Mini ist verliebt","Stockholm","XA-SE"
"4594","990037636250603392","9789619175194","2007","Nöstlinger, Christine","slv","Mini gre na morje","Mini fährt ans Meer","Ljubljana","XA-SI"
"4595","990008368610603392","9516185770","2003","Nöstlinger, Christine","fin","Mini naamiaisissa","Mini wird zum Meier","[Helsinki]","XA-FI"
"4596","990014082830603392","915021604X","2006","Nöstlinger, Christine","swe","Mini på sjukhus","Mini muss ins Krankenhaus","Stockholm","XA-SE"
"4597","990008368620603392","951618636X","2004","Nöstlinger, Christine","fin","Mini rakastuu","Mini ist verliebt","Helsinki","XA-FI"
"4598","990008368630603392","9516185843","2003","Nöstlinger, Christine","fin","Mini saa isoisän","Mini bekommt einen Opa","Helsinki","XA-FI"
"4599","990017967640603392","2841565173","2003","Breznik, Melitta","fre","Miniatures de la solitude","Figuren","Rodez","XA-FR"
"4600","990008368650603392","9516186378","2004","Nöstlinger, Christine","fin","Minin syntymäpäivät","Mini feiert Geburtstag","Helsinki","XA-FI"
"4601","990014865830603392","9788684201463","2007","Widder, Bernhard","scc","Miris svetlosti","fail","Smederevo","XA-SP"
"4602","990047300930603392","9783423136808","2008","Popov, Alek","ger","Mission: London","Misia London","München","XA-DE-BY"
"4603","990011882350603392","8807017024","2006","Kehlmann, Daniel","ita","La misura del mondo","<<Die>> Vermessung der Welt","Milano","XA-IT"
"4604","990013631610603392","9789532660289","2007","Kehlmann, Daniel","scr","Mjerenje svijeta","<<Die>> Vermessung der Welt","[Zagreb]","XA-HR"
"4605","990014874570603392","8650505902","2006","Konieczny, Christophe","scc","Mocart","Mozart, l'enfant prodige","Beograd","XA-SP"
"4606","990003671900603392","2933337011","1998","Elisabeth","ger","Möwe an der Hofburg","Sirály a burgban","Herne","XA-DE"
"4607","990015735650603392","9783492052085","2008","Márai, Sándor","ger","Die Möwe","Sirály","München [u.a.]","XA-DE"
"4608","990010501210603392","2742747974","2004","Kehlmann, Daniel","fre","Moi et Kaminski","Ich und Kaminski","Arles","XA-FR"
"4609","990046358370603392","5963700132","2004","Salten, Felix","rus","Moi trista šest'desjat pjat' ljubovnikov","Meine 365 Liebhaber","Sankt-Peterburg","XA-RU"
"4610","990017536290603392","fail","1911","Schnitzler, Arthur","rus","Molodoj Medard","<<Der>> junge Medardus","Moskva","XA-RU"
"4611","990016120290603392","8420470120","2006","Handke, Peter","spa","El momento de la sensación verdadera","<<Die>> Stunde der wahren Empfindung","Madrid","XA-ES"
"4612","990011731470603392","fail","1986","fail","jpn","Momoiro no mimi no zō","fail","Tōkyō","XB-JP"
"4613","990027312390603392","2070407284","1999","Handke, Peter","fre","Mon année dans la baie de Personne","Mein Jahr in der Niemandsbucht","[Paris]","XA-FR"
"4614","990011548820603392","8477273359","2006","Zweig, Stefan","cat","El món d'ahir","<<Die>> Welt von gestern","Barcelona","XA-ES"
"4615","990027230080603392","2714414982","1982","Zweig, Stefan","fre","Le monde d'hier","<<Die>> Welt von gestern","Paris","XA-FR"
"4616","990016174220603392","9788807017667","2008","Ransmayr, Christoph","ita","La montagna volante","<<Der>> fliegende Berg","Milano","XA-IT"
"4617","990007893150603392","8535402268","2001","Broch, Hermann","por","A morte de Virgílio","<<Der>> Tod des Vergil","São Paulo","XD-BR"
"4618","990007860000603392","2213613729","2002","Dor, Milo","fre","Morts en sursis","Tote auf Urlaub","[Paris]","XA-FR"
"4619","990014054250603392","9789994093274","2007","Niederle, Helmuth A.","geo","Mot'xrobebi","fail","T'bilisi","XB-GE"
"4620","990016027200603392","9756326182","2004","Wondratschek, Wolf","tur","Mozart'ın berberi","Mozarts Friseur","Cihangir, İstanbul","XB-TR"
"4621","990006107760603392","1840022590","2001","Hochhuth, Rolf","eng","Mozart's Nachtmusik","Nachtmusik","London","XA-GB"
"4622","990008634990603392","0735820678","2006","Vettiger, Susanne","eng","Mr. Right is missing!","Fräulein Bixel und Herr Glück","New York, NY. [u.a.]","XD-US"
"4623","990015964440603392","9788072942466","2007","Pollack, Martin","cze","Mrtvý v bunkru","Der Tote im Bunker - Bericht über meinen Vater","Brno","XA-CZ"
"4624","990007444260603392","8495142252","2003","Werfel, Franz","spa","La muerte del pequeño burgués","<<Der>> Tod des Kleinbürgers","Montblanc (Tarragona)","XA-ES"
"4625","990015967870603392","9788481918816","2008","Jelinek, Elfriede","spa","La muerte y la doncella I - V","<<Der>> Tod und das Mädchen I - V","Valencia","XA-ES"
"4626","990036937090603392","9788496834156","2007","Zweig, Stefan","spa","La mujer y el paisaje","<<Die>> Frau und die Landschaft","Barcelona","XA-ES"
"4627","990012045030603392","8420660795","2006","Handke, Peter","spa","La mujer zurda","<<Die>> linkshändige Frau","Madrid","XA-ES"
"4628","990046364860603392","9788495359490","2002","Zweig, Stefan","spa","El mundo de ayer","<<Die>> Welt von gestern","Barcelona","XA-ES"
"4629","990036937100603392","9723709805","2005","Zweig, Stefan","por","O mundo de ontem","<<Die>> Welt von gestern","Lisboa","XA-PT"
"4630","990016379600603392","8496196666","2006","Meyrink, Gustav","spa","Murciélagos","Fledermäuse","Barcelona","XA-ES"
"4631","990007505390603392","fail","2004","Tabori, George","ger","Mutters Courage","fail","Leipzig","XA-DE"
"4632","990046340480603392","9785910450169","2007","Brezina, Thomas","rus","Muzej priključenij","Wer knackt den Leonardo-Code?","Moskva","XA-RU"
"4633","990017615430603392","9785367005776","2007","Jelinek, Elfriede","rus","My pestrye babočki, detka!","Wir sind Lockvögel, Baby!","Sankt-Peterburg","XA-RU"
"4634","990012619990603392","9782700231243","2006","Brezina, Thomas","fre","Le mystère du château hanté","<<Der>> weiße Gorilla","Paris","XA-FR"
"4635","990008044000603392","9602831367","2002","Zweig, Stefan","gre","To mystērio tēs kallitechnikēs dēmiurgias","<<Das>> Geheimnis des künstlerischen Schaffens <griech., neugriech.>","Athēna","XA-GR"
"4636","990012293350603392","8024906910","2006","Simmel, Johannes Mario","cze","Na jaře zazpívá skřivan naposledy","Im Frühling singt zum letztenmal die Lerche","Praha","XA-CZ"
"4637","990014633960603392","9789025404437","2007","Glavinic, Thomas","dut","Nachtwerk","<<Die>> Arbeit der Nacht","Amsterdam [u.a.]","XA-NL"
"4638","990009668030603392","8360366020","2006","Zieliński, Adam","pol","Nad Wisłą","fail","Kraków","XA-PL"
"4639","990014446900603392","5751605004","2006","Kafka, Franz","rus","Nakazanija","fail","Moskva","XA-RU"
"4640","9958594980103338","fail","2005","fail","vie","NaNi Đi Tìm Mặt Trời","fail","Hà Nội","XB-VN"
"4641","990015508490603392","484600595X","2006","Jelinek, Elfriede","jpn","Nanji, ki-ni-suru-koto-nakare","Macht nichts","Tōkyō","XB-JP"
"4642","990007485360603392","494763247X","1994","Stifter, Adalbert","jpn","Narenburuku","<<Die>> Narrenburg","Ageo","XB-JP"
"4643","990012956240603392","1572411384","2006","Hackl, Erich","eng","Narratives of loving resistance","fail","Riverside, Calif.","XD-US"
"4644","990012057760603392","8025301028","2005","Brezina, Thomas","cze","Naše totálně ujetá rodinka","Unsere total normale verrückte Familie","Havlíčkův Brod","XA-CZ"
"4645","990007712530603392","9537056201","2004","Jelinek, Elfriede","scr","Naslada","Lust","Zagreb","XA-HR"
"4646","990036536770603392","9788884203830","2007","Winkler, Josef","ita","Natura morta","Natura morta","Udine","XA-IT"
"4647","990041317470603392","8020302344","1991","Mitterer, Felix","cze","Návštěvní hodiny","Besuchszeit","Praha","XA-CZ"
"4648","990005429360603392","3927884642","2003","Janer Manila, Gabriel","ger","Die Nebeldame","<<La>> dama de les boires","Frankfurt a. M.","XA-DE"
"4649","990003156700603392","5788004241","1990","Nöstlinger, Christine","rus","Nebyvalaja igra","Rüb-rüb-Hurra!","Minsk","XA-SUHH"
"4650","990014624880603392","9788877466785","2007","Werfel, Franz","ita","Nella casa della gioia","<<Das>> Trauerhaus","Parma","XA-IT"
"4651","990012614500603392","9785486014413","2007","Zweig, Stefan","rus","Neterpenie serdca","Ungeduld des Herzens","Moskva","XA-RU"
"4652","990007594120603392","5050053153","2001","Bart, István","rus","Nezadačlivaja sudʹba kronprinca Rudolʹfa","<<A>> boldogtalan sorsú Rudolf trónörökös","Moskva","XA-RU"
"4653","990015508540603392","4846005895","2005","Turrini, Peter","jpn","Nezumigari","Rozznjogd","Tōkyō","XB-JP"
"4654","9958593963503338","fail","1999","fail","vie","Người da gấu","fail","Hà Nội","XB-VN"
"4655","990039500940603392","9789543570102","2006","Lechner, Auguste","bul","Nibelungite","<<Die>> Nibelungen","Sofija","XA-BG"
"4656","990015653720603392","9788307031354","2007","Aichinger, Ilse","pol","Niewiarygodne podróże","Unglaubwürdige Reisen","Warszawa","XA-PL"
"4657","990047355580603392","9788374421775","2006","Rettl, Christine","pol","Niewiarygodne przygody Paulinki","Kater Carusos unglaubliche Geschichten","Kielce","XA-PL"
"4658","990012264330603392","1857549155","2007","fail","eng","The night begins with a question","fail","Manchester","XA-GB"
"4659","990006085000603392","188364285X","1999","Breznik, Melitta","eng","Night duty","Nachtdienst","South Royalton, Vt.","XA-GB"
"4660","990014835520603392","1847670512","2008","Glavinic, Thomas","eng","Night work","<<Die>> Arbeit der Nacht","Edinburgh","XA-GB"
"4661","990016486340603392","9781921351648","2008","Glavinic, Thomas","eng","Night work","<<Die>> Arbeit der Nacht","Melbourne","XE-AU"
"4662","990008267010603392","8205335826","2005","Bernhard, Thomas","nor","Nitten år","fail","[Oslo]","XA-NO"
"4663","990014118760603392","9543200807","2006","Jelinek, Elfriede","bul","Njama ništo","Macht nichts","Sofija","XA-BG"
"4664","990005911900603392","8475177549","2003","Bachmann, Ingeborg","ger","No sé de ningún mundo mejor","Ich weiß keine bessere Welt","Madrid","XA-ES"
"4665","990016191010603392","9788025303955","2008","Brezina, Thomas","cze","Noc oživlých mumií","<<Die>> Nacht der wandelnden Mumien","Praha","XA-CZ"
"4666","990010711350603392","8876380159","2005","Röggla, Kathrin","ita","Noi non dormiamo","Wir schlafen nicht","Milano","XA-IT"
"4667","990047354560603392","8371887264","2004","Jelinek, Elfriede","pol","Nora","Was geschah, nachdem Nora ihren Mann verlassen hatte","Kraków","XA-PL"
"4668","990015741480603392","9788498411515","2008","Haushofer, Marlen","spa","Nosotros matamos a Stella","Wir töten Stella","Madrid","XA-ES"
"4669","990027344920603392","9781564784971","2008","Rilke, Rainer Maria","eng","The notebooks of Malte Laurids Brigge","<<Die>> Aufzeichnungen des Malte Laurids Brigge","Champaign, Ill.","XD-US"
"4670","990003286620603392","8876842292","1992","Zweig, Stefan","ita","Notte fantastica","Phantastische Nacht","[Milano]","XA-IT"
"4671","990015751610603392","9782844852885","2008","Amat, Núria","fre","Nous sommes tous Kafka","Todos somos Kafka","Paris","XA-FR"
"4672","990008628530603392","284162093X","2004","Herzl, Theodor","fre","Nouveau pays ancien","Altneuland","Paris [u.a.]","XA-FR"
"4673","990036937110603392","9788495359452","2008","Zweig, Stefan","spa","Novela de ajedrez","Schachnovelle","Barcelona","XA-ES"
"4674","9958899745403338","fail","1952","Zweig, Stefan","scr","Novela o šahu","Schachnovelle","Zagreb","XA-YUCS"
"4675","990027304800603392","9788807821813","2008","Schnitzler, Arthur","ita","Novelle","fail","Milano","XA-IT"
"4676","990015656690603392","5963700329","2005","SacherMasoch, Leopold ","rus","Novelly russkogo dvora","fail","Sankt-Peterburg","XA-RU"
"4677","990037775000603392","9788467026825","2008","Rilke, Rainer Maria","spa","Nueva antología poética","fail","Pozuelo de Alarcón (Madrid)","XA-ES"
"4678","990011487290603392","3314300212","2006","fail","fre","La nuit magique de Noël","fail","[Gossau]","XA-CH"
"4679","990012230670603392","9724613461","2006","Handke, Peter","por","Numa noite escura saí da minha casa silenciosa","In einer dunklen Nacht ging ich aus meinem stillen Haus","Cruz Quebrada","XA-PT"
"4680","990007033960603392","9639338184","2002","Bohatta, Ida","hun","Nyuszi Gyuszi gépesít","Wixi wird modern","Budapest","XA-HU"
"4681","990014453870603392","9788675497875","2008","Kafka, Franz","scc","O grehu, patnji, nadi i istinskom putu","Betrachtungen über Sünde, Leid, Hoffnung und den wahren Weg","Beograd","XA-SP"
"4682","990015032570603392","9788307031378","2007","Améry, Jean","pol","O starzeniu się","Über das Altern","Warszawa","XA-PL"
"4683","990014850500603392","9788392712404","2008","Jelinek, Elfriede","pol","O zwierzętach","Über Tiere","Bydgoszcz","XA-PL"
"4684","990014048550603392","8374321970","2006","Wiplinger, Peter Paul","pol","Obrazy życia","Lebensbilder","Wrocław","XA-PL"
"4685","990010501310603392","8476697163","2005","Jelinek, Elfriede","spa","Obsesión","Gier","Barcelona","XA-ES"
"4686","990017574450603392","fail","1907","Schnitzler, Arthur","rus","Odinokij put'","<<Der>> einsame Weg","Moskva","XA-RU"
"4687","990049536780603392","868143117X","2001","Bachmann, Ingeborg","srp","Odlazak vodene vile","Erzählungen","Beograd","XA-SP"
"4688","990043961570603392","9750706927","2006","Gstrein, Norbert","tur","Öldürme sanatı","<<Das>> Handwerk des Tötens","Galatasaray, İstanbul","XB-TR"
"4689","990011550810603392","9637319069","2005","Kubelka, Susanna","hun","Ofélia úszni tanul","Ophelia lernt schwimmen","[Budapest]","XA-HU"
"4690","990006842140603392","3551353131","2003","Thor, Annika","ger","Offenes Meer","Öppet hav","Hamburg","XA-DE"
"4691","990012045010603392","8483103419","2006","Gstrein, Norbert","spa","El oficio de matar","<<Das>> Handwerk des Tötens","Barcelona","XA-ES"
"4692","990008088560603392","8389755238","2005","Pollack, Martin","pol","Ojcobójca","Anklage Vatermord","Wołowiec","XA-PL"
"4693","990005508760603392","8495359839","2002","Zweig, Stefan","spa","Los ojos del hermano eterno","<<Die>> Augen des ewigen Bruders","Barcelona","XA-ES"
"4694","990014066310603392","8498241499","2006","Nöstlinger, Christine","cat","Olfacte de detectiu","Spürnase Jacob-Nachbarkind","Alzira","XA-ES"
"4695","990038152500603392","fail","1964","Neumann, Robert","hun","Olympia","Olympia","Budapest","XA-HU"
"4696","990038268930603392","fail","1964","Neumann, Robert","scr","Olympia","Olympia","Zagreb","XA-YUCS"
"4697","990008417450603392","2849590584","2005","Hammond, Robert","fre","On l'appelait l'Autrichienne","That Austrian bitch","Paris","XA-FR"
"4698","990008295120603392","0674019695","2005","Bergner, Hinde","eng","On long winter nights ...","fail","Cambridge, Mass. [u.a.]","XD-US"
"4699","990048921460603392","0947757937","2006","Roth, Gerhard","eng","On the brink","Am Abgrund","London","XA-GB"
"4700","990037054390603392","9780978869137","2007","Grill, Evelyn","eng","On the phone","Ins Ohr","[S.l.]","XD-US"
"4701","990014635680603392","1903517362","2005","Prinz, Martin","eng","On the run","<<Der>> Räuber","Sawtry","XA-GB"
"4702","990012813410603392","9064036969","2006","Handke, Peter","dut","Onderbuikblues","Untertagblues","Amsterdam [u.a.]","XA-NL"
"4703","990042294860603392","9602291753","2005","Trakl, Georg","gre","To oneiro tou kaku","Traum des Bösen <griech., neugriech.>","Athēna","XA-GR"
"4704","990006859920603392","9197320420","2002","Haslinger, Josef","swe","Operabalen","Opernball","[Göteborg]","XA-SE"
"4705","990014869990603392","9788791654503","2007","Kehlmann, Daniel","dan","Opmålingen af verden","<<Die>> Vermessung der Welt","Helsingør","XA-DK"
"4706","990014850440603392","9788387433741","2008","fail","pol","Opowiadania z Austrii","fail","Poznań","XA-PL"
"4707","990015520280603392","9788205362024","2008","Kehlmann, Daniel","nor","Oppmålingen av verden","<<Die>> Vermessung der Welt","[Oslo]","XA-NO"
"4708","990008222940603392","9736815498","2004","Canetti, Elias","rum","Orbirea","<<Die>> Blendung","Iaşi","XA-RO"
"4709","990011697530603392","9639563749","2005","Nöstlinger, Christine","hun","Óriások és törpék","fail","Budapest","XA-HU"
"4710","990039068630603392","9788493617387","2008","Bernhard, Thomas","cat","L' origen","<<Die>> Ursache","Port de Pollença, Mallorca","XA-ES"
"4711","990037864060603392","9782070783847","2007","Bernhard, Thomas","fre","L'origine","<<Die>> Ursache","[Paris]","XA-FR"
"4712","990045756340603392","5415015574","2002","Faro, Marlene","lit","Ornitologė","<<Die>> Vogelkundlerin","Vilnius","XA-LT"
"4713","990009682340603392","0571222684","2006","Rilke, Rainer Maria","eng","Orpheus","<<Die>> Sonette an Orpheus","London","XA-GB"
"4714","990017203900603392","9788807720680","2008","Ransmayr, Christoph","ita","Gli orrori dei ghiacci e delle tenebre","<<Die>> Schrecken des Eises und der Finsternis","Milano","XA-IT"
"4715","990009429760603392","9636281688","2005","Brezina, Thomas","hun","Őrület! Sztár lettem!","Wahnsinn! Ich bin ein Star!","Budapest","XA-HU"
"4716","990015707170603392","9788080890599","2007","Brezina, Thomas","slo","Ostrov náhrobkov","Allein auf der Grabsteininsel","Bratislava","XA-SK"
"4717","990017212160603392","9788025302767","2008","Brezina, Thomas","cze","Ostrov náhrobků","Allein auf der Grabsteininsel","Praha","XA-CZ"
"4718","990007909040603392","8445074474","2003","Kubin, Alfred","spa","La otra parte","<<Die>> andere Seite","Barcelona","XA-ES"
"4719","990014870820603392","8685489075","2005","Hörtenhuber, Kurt","scc","Oups - Ključ ljubavi","Oups - der Schlüssel zur Liebe","Beograd","XA-SP"
"4720","990014875110603392","8685489989","2006","Hörtenhuber, Kurt","srp","Oups - Ljubav, ah, ljubav","Opus - Alles Liebe","Beograd","XA-RS"
"4721","990014872050603392","8685489938","2006","Hörtenhuber, Kurt","scc","Oups - niti sreće","Oups - mit Herz und Verstand","Beograd","XA-SP"
"4722","990014872100603392","868548992X","2006","Hörtenhuber, Kurt","scc","Oups - Pobeda srca","Oups - Sieg des Herzens","Beograd","XA-SP"
"4723","990014875100603392","8685489962","2006","Hörtenhuber, Kurt","scc","Oups - Sportsko srce","Oups - Sportler-Herz","Beograd","XA-SP"
"4724","990014875080603392","8686577008","2006","Hörtenhuber, Kurt","scc","Oups - Volim životinje","Oups - Tier-Liebe","Beograd","XA-SP"
"4725","990014872160603392","8685489997","2006","Hörtenhuber, Kurt","scc","Oups - Životna radost","Oups - Lebens - Freude","Beograd","XA-SP"
"4726","990014874670603392","8685489970","2006","Hörtenhuber, Kurt","scc","Oups - zvuci srca","Oups - Herz-Töne","Beograd","XA-SP"
"4727","990014870850603392","8685489067","2005","Hörtenhuber, Kurt","scc","Oups sa Planete srca","Oups vom Planet des Herzen","Beograd","XA-SP"
"4728","990007587780603392","8949170728","2003","Nöstlinger, Christine","kor","P'ŭranch'ŭ-ŭi-sarang-iyagi","Liebesgeschichten vom Franz","Sŏul","XB-KR"
"4729","990012605500603392","9986393582","2004","Broch, Hermann","lit","Pakerėjimas","<<Die>> Verzauberung","Vilnius","XA-LT"
"4730","990010683180603392","8481916994","2005","Kraus, Karl","spa","Palabras en versos","fail","Madrid [u.a.]","XA-ES"
"4731","990037386950603392","9783899301786","2007","Ṭaiyib, Ṭāriq <<aṭ>>","ger","Das Palmenhaus","fail","Berlin","XA-DE"
"4732","990039500960603392","9789543571338","2007","Lechner, Auguste","bul","Parcifal","Parzival","Sofija","XA-BG"
"4733","990042300120603392","9789600343557","2007","Canetti, Elias","gre","Parti kai aeromachies","Party im Blitz <griech., neugriech.>","Athēna","XA-GR"
"4734","990008590600603392","8307030412","2005","Canetti, Elias","pol","Party pod wojennym niebiem","Party im Blitz","Warszawa","XA-PL"
"4735","990011135180603392","8845920186","2005","Canetti, Elias","ita","Party sotto le bombe","Party im Blitz - Die englischen Jahre","Milano","XA-IT"
"4736","990008982660603392","9137126091","2003","Canetti, Elias","swe","Party under blitzen","Party im Blitz","Stockholm","XA-SE"
"4737","990007564020603392","8307029945","2004","Streeruwitz, Marlene","pol","Partygirl","Partygirl","Warszawa","XA-PL"
